node1.weight[0],node1.bias[0],node2.weight[0],node2.bias[0],edge1->2.weight[0],edge1->2.bias[0]
0.48818377,1.9996237,0.20830873,1.9429202,0.16625163,-0.11448352
0.49263507,1.9984677,0.15156382,2.06913,0.19638613,-0.17936926
0.48924243,2.0040743,0.107147396,2.1793754,0.2238366,-0.23813751
0.48053458,1.976881,0.2632033,1.807729,0.13549884,-0.04833597
0.48902416,1.9997464,0.18619469,2.0166225,0.18079099,-0.15376449
0.49429128,1.9951841,0.12787399,2.1067924,0.2077303,-0.1981086
0.48614419,1.9925538,0.07672052,2.1723404,0.23175296,-0.23380393
0.49794617,2.0018036,0.24372071,1.8553224,0.14832307,-0.06809003
0.48849857,1.9991057,0.16628358,2.0220757,0.18813558,-0.15701826
0.50456965,2.0191305,0.27364743,1.8418696,0.12788686,-0.04780222
0.49352115,1.9933078,0.16816115,2.0015383,0.18556705,-0.14504427
0.49161166,1.994882,0.14160426,2.0920494,0.20295008,-0.19260053
0.49105978,1.9996202,0.14777203,2.0682073,0.1976488,-0.1793461
0.48668703,1.9974123,0.18879128,2.0058286,0.18006593,-0.15003283
0.49378464,1.9998806,0.1635994,2.0065818,0.18423015,-0.14266178
0.4978983,1.9937567,0.16780072,2.027991,0.18649559,-0.1562323
0.48949245,2.0031621,0.20450176,1.9365375,0.17042509,-0.11387214
0.4912642,1.9924542,0.14596795,2.0581203,0.20106393,-0.17721525
0.4891146,1.9994743,0.10901478,2.1485405,0.21844804,-0.2199903
0.4898013,2.0011585,0.13141185,2.118557,0.2098149,-0.20694941
0.4846471,2.0023,0.17617743,2.0028925,0.18434072,-0.14825779
0.4878335,2.0003932,0.17388937,1.9934521,0.18183221,-0.14090654
0.49461427,1.9932137,0.13806093,2.0878386,0.20469077,-0.19034572
0.4908314,1.9994464,0.12361713,2.1160884,0.21055686,-0.20397954
0.48780614,2.0090785,0.17053956,2.0478208,0.18800937,-0.16748211
0.48986644,2.0020669,0.12399925,2.1298382,0.21154857,-0.21115758
0.49213898,1.9997649,0.13005918,2.0863857,0.20436822,-0.1874193
0.48603782,1.9978569,0.1981947,1.9577869,0.17104891,-0.12371054
0.49188653,1.9997169,0.12005928,2.1086044,0.2092871,-0.19836318
0.4895299,1.9937956,0.20568642,1.9349129,0.1660692,-0.111761704
0.49705353,1.9972707,0.20498134,2.002529,0.16871674,-0.14024106
0.48989877,1.9972178,0.16362107,2.0242999,0.18713982,-0.15619722
0.4863571,1.9995308,0.021874458,2.2676528,0.25317812,-0.27731296
0.4844345,1.999498,0.19880211,1.9761095,0.17188987,-0.13311246
0.49274555,2.0001862,0.14836888,2.031905,0.1958548,-0.1602525
0.48582557,2.0038428,0.18754122,1.9942095,0.17724216,-0.14189994
0.48566672,2.0003533,0.19777218,1.9374416,0.16988164,-0.1132743
0.5082015,2.0028486,0.27821803,1.8371271,0.12628657,-0.04834619
0.49558356,2.0048218,0.27238682,1.8205596,0.12914911,-0.044235434
0.48918498,2.0011313,0.102915555,2.1638136,0.2214479,-0.22816934
0.48546273,1.9946792,0.23101151,1.8620074,0.15352118,-0.07611179
0.49265826,1.9993234,0.090811014,2.1806357,0.2276165,-0.23627841
0.49096823,1.9983515,0.12689258,2.0961525,0.20617184,-0.19273889
0.48894984,2.0031488,0.16257007,2.046509,0.19051355,-0.16843832
0.48437002,2.0031915,0.169859,2.062263,0.19211304,-0.17948857
0.48826307,2.003112,0.16090903,2.059616,0.19279803,-0.17585233
0.49294454,1.9975309,0.12500739,2.1090426,0.20760262,-0.1983141
0.49336445,1.9981225,0.08113487,2.177562,0.22889063,-0.2327343
0.48776877,2.000768,0.18974526,1.9789703,0.1743075,-0.13271159
0.4878875,1.9991391,0.19073436,2.0180364,0.1808796,-0.1557539
0.4862244,1.9928896,0.16404647,2.041232,0.1927958,-0.17018852
0.48514533,2.0004022,0.21761355,1.9198892,0.15907699,-0.101915516
0.4884118,2.008285,0.16672564,2.0754468,0.19228056,-0.1823487
0.48299578,2.0031126,0.19851112,1.9350231,0.17012641,-0.11179783
0.48641464,1.9967302,0.1237821,2.099329,0.21323141,-0.1998207
0.47857985,1.996843,0.24128558,1.8649261,0.14676312,-0.0749773
0.49499875,1.9953364,0.13171007,2.1147058,0.20819509,-0.20288065
0.48582655,2.000924,0.19087262,1.9913727,0.17614764,-0.14056145
0.49121368,1.9979674,0.14238906,2.0740128,0.20116827,-0.18327694
0.48863763,1.994386,0.15248975,2.0478003,0.19676578,-0.17184652
0.48797294,1.9963485,0.10790102,2.1302383,0.21970004,-0.2140498
0.48829955,2.0042567,0.1840554,2.008111,0.17898303,-0.14800367
0.488778,1.995104,0.08131425,2.193005,0.23496172,-0.24668583
0.4898187,2.0007272,0.112617195,2.1365201,0.2152237,-0.21378174
0.4934222,1.9976941,0.21266922,1.9234436,0.15874422,-0.09926434
0.48476326,1.9947102,0.10475843,2.128611,0.22056744,-0.21378289
0.49057913,1.9989312,0.15744513,2.0519233,0.1943798,-0.17244895
0.4874382,1.9972404,0.19466043,1.9681513,0.1726984,-0.12915978
0.48878628,1.9977626,0.14452216,2.0637758,0.20152678,-0.18024172
0.49131656,1.9986047,0.13887046,2.0545444,0.19969563,-0.17202516
0.48904136,2.0001123,0.1760413,2.0203187,0.18313906,-0.154858
0.48956403,1.9999799,0.18447554,1.9973692,0.17711987,-0.14174661
0.4911673,1.9908949,0.124103665,2.1023471,0.21282637,-0.2008059
0.48696154,2.001348,0.15052523,2.08848,0.20181012,-0.19329397
0.48704156,1.9978789,0.17665225,2.0500805,0.18982607,-0.17418364
0.49118084,1.9978104,0.20677605,1.9633226,0.16468312,-0.11984466
0.49027982,1.998563,0.11351386,2.1421475,0.21677878,-0.21787062
0.48091933,1.9970412,0.19339487,1.9882501,0.17631118,-0.14155787
0.4899724,2.0005546,0.13256462,2.102491,0.20623514,-0.1973034
0.4859207,1.9976355,0.19145367,1.9724057,0.17579007,-0.13293563
0.5048626,2.0045424,0.26482078,1.8534787,0.13254678,-0.05821549
0.48859522,1.9973167,0.15390873,2.059493,0.19590919,-0.17673367
0.5037397,1.996629,0.22995022,1.936521,0.15413946,-0.10432273
0.49082008,1.9990891,0.11433527,2.124586,0.21283552,-0.20700234
0.48666352,2.0016415,0.20895222,1.9243643,0.16353805,-0.10412518
0.4908778,1.9970827,0.21824422,1.9526148,0.16269547,-0.118643686
0.4890197,1.9999684,0.15561025,2.0399632,0.19286782,-0.1654235
0.48966372,1.9979689,0.16245174,2.0599349,0.19407135,-0.17741787
0.49248385,1.9966453,0.1940377,1.9682591,0.17212857,-0.12718084
0.4825996,1.9981701,0.080048054,2.1970863,0.23896779,-0.2524518
0.4949746,1.9972678,0.27871546,1.8018178,0.1271271,-0.03669112
0.48926264,1.9996979,0.16782431,2.033693,0.1873388,-0.1618559
0.48796296,1.9936599,0.18699807,2.0079885,0.18000686,-0.15047368
0.49193537,2.0032763,0.12497768,2.141023,0.21313389,-0.21630867
0.494591,1.9992831,0.20891036,1.9405007,0.16186576,-0.10881987
0.48843578,2.0008047,0.078065276,2.208266,0.23385808,-0.25077304
0.49112013,2.001449,0.14211854,2.092767,0.20180613,-0.19174401
0.49125016,2.000902,0.16213632,2.0286298,0.18888651,-0.15861109
0.48939484,2.0020072,0.1596756,2.0427217,0.19093838,-0.16623203
0.48889863,1.9845768,0.2178617,1.8976829,0.16078123,-0.09548651
0.49162802,1.9981831,0.19798562,1.9292665,0.17123982,-0.1101536
0.48949108,2.0001452,0.09798755,2.161207,0.22206892,-0.22615756
0.51026124,2.0065691,0.26261508,1.8672683,0.13456638,-0.063956365
0.48801956,1.9990033,0.18332402,1.992876,0.17904975,-0.14183588
0.50140476,2.0063605,0.14485596,2.0641723,0.1956926,-0.17065483
0.4906761,2.0008419,0.1872772,2.0294764,0.1799721,-0.15786463
0.48522812,2.0014906,0.19339187,1.9756355,0.17438099,-0.13290495
0.49016395,1.9980023,0.13072656,2.091734,0.20594874,-0.19176443
0.48888135,1.995992,0.13264139,2.0530882,0.20031588,-0.17038652
0.4894666,2.0008137,0.13781837,2.084388,0.203648,-0.18861786
0.49089897,1.9989815,0.14106363,2.0790784,0.20170595,-0.18556216
0.48555338,2.0050151,0.19910242,1.9591665,0.17036211,-0.12377182
0.4892183,1.990292,0.14134902,2.0966766,0.20614384,-0.19864091
0.4874732,2.0027635,0.17679355,2.0355413,0.18733896,-0.16458085
0.48980337,2.0000458,0.16877984,2.0310557,0.18753561,-0.16099818
0.4894846,2.0046918,0.1789057,2.0021536,0.1794998,-0.14371012
0.487116,1.9994828,0.14217058,2.0843296,0.20286697,-0.18931551
0.49832988,1.9964262,0.14006245,2.0872898,0.20005953,-0.18529196
0.4871319,2.0016267,0.15705512,2.017253,0.1889506,-0.15159583
0.492643,1.9983058,0.17487381,2.0363262,0.18466112,-0.16169518
0.49140385,1.9922163,0.13900325,2.0718167,0.20043588,-0.18049899
0.4891788,2.0006247,0.1544345,2.0651577,0.19828486,-0.17981221
0.50007343,2.0014372,0.2078698,1.9623821,0.16434151,-0.119056284
0.49019498,1.9959828,0.14082438,2.0801997,0.20185488,-0.18657836
0.48402938,2.0019984,0.19869733,1.9660016,0.17055774,-0.12714775
0.48838022,1.9988774,0.14850512,2.0541284,0.19728372,-0.17351261
0.5015316,1.9939938,0.18393394,1.9970694,0.17736468,-0.13868725
0.48792207,1.9940158,0.13174498,2.0907488,0.21056369,-0.196786
0.49711323,2.0002556,0.13777332,2.0700104,0.19706108,-0.17335893
0.489317,1.9954436,0.12268561,2.07383,0.20803896,-0.1832926
0.4919968,1.9964926,0.12044653,2.1249764,0.21362224,-0.2094597
0.48314118,1.9845877,0.19509304,1.9437594,0.17252213,-0.12012045
0.4905116,1.9960289,0.10878685,2.153296,0.22143489,-0.22540663
0.4893421,1.9998533,0.16278654,2.0260293,0.18984382,-0.15882039
0.4920259,1.9914714,0.17714244,2.0223684,0.18527958,-0.15773529
0.49846542,1.9999828,0.18829843,2.007608,0.17432205,-0.14207841
0.4897897,1.9957446,0.1500257,2.0775948,0.20220245,-0.18837835
0.4822474,1.9970415,0.2058397,1.9699593,0.17210367,-0.13237813
0.4896523,1.9982373,0.23092039,1.908186,0.15174308,-0.09274107
0.486234,1.9960085,0.1738007,1.9893031,0.18356846,-0.14133483
0.49044555,2.0001369,0.14074022,2.088504,0.20175171,-0.18972993
0.48574853,2.0000854,0.13711365,2.1200023,0.21076009,-0.2115509
0.48506936,1.9859759,0.20492853,1.9521685,0.1675143,-0.12173305
0.49403647,1.9998047,0.16815042,2.0514615,0.1872795,-0.16738878
0.49018982,2.0012698,0.12787125,2.1064568,0.20706439,-0.19824727
0.4903924,2.003221,0.17966902,1.9738417,0.17864314,-0.13025609
0.4842454,1.9926869,0.20529786,1.9400275,0.16794692,-0.1165996
0.48266575,1.9965112,0.109834194,2.1401372,0.22346722,-0.22354332
0.48583508,1.9853222,0.21119924,1.9190469,0.16324884,-0.10552251
0.4816845,1.9972343,0.18602777,1.9990084,0.18095955,-0.14812927
0.48409712,1.9900656,0.03708881,2.25177,0.25181943,-0.27472043
0.48561394,1.9934164,0.21052155,1.9142588,0.16436014,-0.10222789
0.49291176,1.9968925,0.17574567,2.0386922,0.1856746,-0.16383988
0.48905247,1.9964498,0.14765215,2.045904,0.19558255,-0.16797203
0.48457718,2.0012534,0.18563879,2.0242765,0.18200059,-0.15891108
0.48881528,1.9979593,0.17432584,2.0053926,0.1827249,-0.14731368
0.49198815,2.0054822,0.16666098,2.099495,0.19539146,-0.19555935
0.5008825,1.9972638,0.22228642,1.9208653,0.15659377,-0.0986553
0.49606198,1.9903387,0.21371055,1.917372,0.16379933,-0.102310635
0.49158132,1.9913185,0.21711144,1.9401529,0.16234696,-0.11262461
0.49005282,1.9995856,0.12469746,2.1084166,0.20842007,-0.1994622
0.4793365,2.00079,0.22781011,1.89833,0.15713999,-0.09424093
0.49117672,1.9953712,0.18858728,2.000661,0.17728984,-0.14435752
0.49028495,1.9970258,0.16177475,2.0456467,0.19136572,-0.1678573
0.48895937,2.0022924,0.16890506,2.0306654,0.18711889,-0.1605267
0.48739684,1.9954727,0.14070225,2.0812554,0.20427626,-0.18986963
0.48775777,1.9987578,0.1497541,2.0465763,0.19678757,-0.17009395
0.49173868,1.998112,0.111103654,2.1515467,0.2194715,-0.22315872
0.48703212,2.000182,0.20541176,1.957442,0.16729932,-0.12236574
0.49020913,2.0057786,0.19018722,1.9672658,0.17056748,-0.12177338
0.49048898,1.9985347,0.17332235,2.0371547,0.18713064,-0.16441971
0.49743032,2.0042224,0.25500455,1.8351912,0.14113197,-0.056345697
0.49240917,1.9975502,0.15329081,2.0764606,0.19773103,-0.18377583
0.50560063,2.0037847,0.20603919,1.9636598,0.16107564,-0.11318548
0.4913379,1.9973738,0.094136685,2.1594195,0.22553754,-0.22646484
0.49627078,1.9989529,0.23105595,1.9009745,0.15065634,-0.087774105
0.48881608,1.9998552,0.15419991,2.0664783,0.196273,-0.17990527
0.49043167,1.998167,0.1388517,2.074207,0.20098066,-0.18225381
0.48942548,1.9962579,0.2025032,1.9725223,0.1691384,-0.12921868
0.48982033,1.9985294,0.0849805,2.1781754,0.2275786,-0.23437382
0.48909837,2.0022774,0.10761443,2.1611261,0.22027811,-0.22739843
0.49044937,1.9987361,0.134594,2.097754,0.20497847,-0.1947252
0.48990062,1.9974035,0.16159356,2.017716,0.18792784,-0.15308812
0.48971412,1.9988909,0.08314651,2.1810732,0.22829194,-0.23569368
0.50265324,2.008269,0.18651041,1.9909515,0.17296854,-0.12972265
0.49595067,2.0008361,0.18015143,1.9757091,0.179467,-0.1313053
0.48461258,1.9975612,0.15580486,2.0497267,0.19547698,-0.17286913
0.49812216,1.9959095,0.19730937,1.9672043,0.16987626,-0.12337854
0.49096838,1.9979792,0.19748339,1.9790164,0.1711854,-0.13216245
0.48821557,2.0004864,0.16988368,2.0452456,0.18857087,-0.16715224
0.48734626,2.0030909,0.1761458,2.0125918,0.18240057,-0.15085089
0.49268973,2.0085618,0.22553888,1.9003844,0.15187058,-0.086281724
0.49742597,2.0035481,0.10721056,2.1434095,0.21438743,-0.21185793
0.49337125,1.9965014,0.106243104,2.164453,0.22017214,-0.22756627
0.49034905,1.9966582,0.10470891,2.1513407,0.222964,-0.2247077
0.48654917,1.9998771,0.2224998,1.8984305,0.15746647,-0.092970364
0.49770197,1.9968029,0.16237754,2.023677,0.1849487,-0.1504704
0.48451594,2.0028534,0.20074537,1.9522789,0.16816097,-0.11941844
0.49112675,2.0014524,0.07975738,2.2062612,0.23505849,-0.25057214
0.50207627,2.0106792,0.14692178,2.0612693,0.1956349,-0.16936424
0.49096942,1.9977239,0.14911827,2.0795672,0.20044363,-0.18703273
0.49326438,1.9909538,0.21713093,1.9260442,0.1598742,-0.10418176
0.49145254,2.0017047,0.15560684,2.0217288,0.18746814,-0.15051708
0.49031162,1.9978458,0.12800066,2.0894065,0.20676635,-0.19052659
0.4920538,1.9906155,0.056363776,2.1820898,0.23368178,-0.23314443
0.4824159,1.9897082,0.2110507,1.9114814,0.16310436,-0.10181153
0.48955977,1.9970684,0.18151627,1.9753897,0.17513312,-0.12897754
0.49727678,1.9919916,0.14693075,2.0711946,0.19783075,-0.17921427
0.49100667,1.9904622,0.21663271,1.916378,0.160099,-0.09997453
0.48971573,2.0024412,0.11678335,2.1440077,0.21557915,-0.21854228
0.48973128,1.992141,0.19784504,1.9630795,0.17173049,-0.1265133
0.48315585,2.0009916,0.19737098,1.974338,0.17474037,-0.13355708
0.49823475,1.9926317,0.20308499,1.9482399,0.17030439,-0.11763266
0.4813848,1.994829,0.1963146,1.9629244,0.17491473,-0.12990262
0.48943913,1.9939893,0.101563275,2.1582432,0.22631997,-0.23012838
0.49091762,1.9971334,0.13657863,2.0840979,0.2023967,-0.18720856
0.4970315,1.9914966,0.1682111,2.0253341,0.18681225,-0.15623195
0.489634,2.0008054,0.14520425,2.0794513,0.199928,-0.185716
0.48883083,1.9955417,0.21330354,1.9246148,0.16247132,-0.106349826
0.49054658,1.984597,0.24142201,1.862252,0.14697811,-0.07229291
0.4908155,1.9938188,0.16568184,2.0435414,0.19170961,-0.16901557
0.49001816,1.9995154,0.17504671,2.020506,0.1833687,-0.1545048
0.48605436,1.9991,0.18792431,1.9883571,0.17779571,-0.14043951
0.48998684,2.006004,0.14071885,2.121982,0.20670393,-0.20816444
0.49286407,1.9914556,0.19873881,1.9572725,0.16913201,-0.11959194
0.49192083,1.9977164,0.1278669,2.1141386,0.21026237,-0.2040035
0.489551,1.9988271,0.093924984,2.1820529,0.22743297,-0.23856921
0.49678263,1.9997736,0.22639328,1.9258444,0.15450102,-0.10046173
0.48939335,1.997327,0.16910619,2.033276,0.18825303,-0.16302577
0.4898599,1.9971992,0.15775155,2.0254228,0.19210032,-0.15896048
0.4998997,1.9950155,0.17174459,2.0277739,0.18450333,-0.15503988
0.48946995,2.0016427,0.17904231,2.0129557,0.18129519,-0.15062092
0.4867822,2.0040357,0.095751956,2.2009237,0.23188576,-0.25156468
0.4937887,2.0023189,0.20602797,1.9517429,0.16500127,-0.116129674
0.49273807,1.9978044,0.13650239,2.10179,0.20427534,-0.19584116
0.49155423,1.9988422,0.11177695,2.1196263,0.21333605,-0.20432618
0.48940235,2.0010817,0.15963115,2.0397189,0.19182535,-0.16555865
0.501242,2.008013,0.15085778,2.0500178,0.19306664,-0.1637123
0.4932021,1.9977183,0.2522994,1.8525832,0.14075977,-0.064706616
0.48280424,1.9988884,0.16978651,2.030621,0.19096895,-0.16497374
0.489441,2.0041082,0.15537831,2.0948105,0.19937643,-0.19474532
0.49055332,2.0012252,0.1248959,2.1329114,0.21246362,-0.21327771
0.48692682,2.001469,0.19677708,2.027718,0.180215,-0.16105768
0.48927996,2.0042312,0.18138918,1.9841144,0.17804694,-0.1352565
0.48615783,1.9988519,0.06634517,2.2269855,0.24223733,-0.263042
0.49373078,1.9945006,0.16709623,2.0306578,0.18739335,-0.15943795
0.4901075,1.9982495,0.11633286,2.1265552,0.21308817,-0.20886455
0.48906398,1.9953607,0.16784799,2.0366936,0.18923129,-0.16503114
0.48936588,1.9975991,0.15615812,2.0079427,0.18899006,-0.14721565
0.4885469,1.9952662,0.21623097,1.9205211,0.160806,-0.10375433
0.48325118,1.9909313,0.008166462,2.2917845,0.2623684,-0.29309627
0.48634446,1.9955993,0.18143222,2.008145,0.18176956,-0.15081662
0.4821614,1.9975159,0.04729879,2.2618947,0.2542877,-0.284269
0.48800805,2.0021327,0.18175036,1.98664,0.17889696,-0.13762493
0.48825145,2.00311,0.19021912,1.9972304,0.17556788,-0.14202759
0.4930118,1.9877951,0.2046164,1.9753809,0.16864534,-0.13074012
0.49158844,1.9875094,0.20579866,1.945909,0.1696341,-0.11949766
0.4902913,1.9982085,0.14258495,2.0694065,0.201088,-0.18139261
0.48828098,1.9993854,0.16294596,2.0621722,0.19399136,-0.17858164
0.48975477,2.0037775,0.1541886,2.0680082,0.19505867,-0.1790238
0.49006438,2.0036542,0.17282695,2.0283492,0.1843049,-0.15773992
0.48871085,1.9941754,0.13287239,2.047296,0.19938858,-0.16725163
0.49289578,1.9970745,0.081361786,2.1633832,0.22677585,-0.22566795
0.49082458,1.9958346,0.0949658,2.1467764,0.22517356,-0.22123809
0.49992836,1.9979192,0.17314649,2.0426602,0.18427195,-0.16052938
0.48480856,1.9978647,0.080214396,2.1885943,0.2353136,-0.24471658
0.48890975,1.9971,0.18242313,1.979253,0.17804888,-0.13444705
0.48525685,2.0079553,0.13882563,2.100309,0.20634961,-0.19786762
0.48867708,2.0027888,0.15751226,2.0702004,0.19532768,-0.18141711
0.4920858,1.9997398,0.18932989,2.0257323,0.17886189,-0.15544301
0.49061772,1.996503,0.11891003,2.0988722,0.2102752,-0.19493498
0.48272994,2.0002809,0.20418164,1.9311678,0.16913398,-0.11214423
0.4959854,1.9926907,0.17517081,2.0262964,0.18367107,-0.1558383
0.4930244,1.9978893,0.12018858,2.1367476,0.21358506,-0.21400449
0.48880163,2.0017037,0.104901314,2.1783319,0.22526371,-0.23859543
0.49245334,1.997594,0.1219098,2.0956495,0.20776965,-0.19200405
0.4885812,2.0036283,0.18163438,2.0184803,0.18034402,-0.15284747
0.49097604,2.0013084,0.13205333,2.1013968,0.20507282,-0.1953262
0.4833642,2.0007436,0.20663068,1.9423375,0.16608459,-0.11462178
0.4887656,1.9945917,0.062340617,2.2052436,0.2389977,-0.24982597
0.48720452,2.0006018,0.18516213,2.0450366,0.18427926,-0.16745788
0.48956135,2.0025296,0.14294139,2.1000462,0.20294696,-0.19653596
0.49055877,1.992348,0.17395686,1.9871422,0.18398516,-0.14050537
0.4939296,1.9967326,0.17470418,2.0307221,0.18555894,-0.15941276
0.48787782,1.9947351,0.16656947,2.0265079,0.1888145,-0.16034847
0.48908716,1.9950615,0.16412334,2.0122836,0.18770546,-0.15079798
0.49323022,1.9945844,0.20163766,1.9697316,0.16919784,-0.12721668
0.48984003,1.9999895,0.16738877,2.0225296,0.18712549,-0.15645361
0.49171412,2.004432,0.17766413,2.067849,0.18760327,-0.17849949
0.48647738,2.0014944,0.14075726,2.0867033,0.2043119,-0.19139804
0.4923976,2.0067492,0.23960249,1.8677394,0.14499411,-0.07030572
0.4860075,1.9985315,0.1879367,1.9840715,0.17604157,-0.13693306
0.48165447,2.0005789,0.19833681,1.9500593,0.1689948,-0.118776046
0.48790947,1.999898,0.17150953,2.0253434,0.1857608,-0.15821144
0.4840954,1.9976093,0.043475688,2.2627656,0.25243056,-0.28137687
0.49314538,1.99555,0.1623573,2.059741,0.19326514,-0.17566724
0.4914261,2.0011373,0.12459546,2.1304715,0.21189742,-0.2114208
0.48707092,1.9888686,0.05020094,2.2161336,0.24345773,-0.25568122
0.48889327,1.9953725,0.11629471,2.1200752,0.21487191,-0.20801395
0.48455384,1.9878503,0.21708718,1.9053253,0.16265017,-0.10083359
0.4894717,1.9906837,0.24182071,1.8725939,0.14565682,-0.07662964
0.48761725,1.9938679,0.19925144,1.9586754,0.17144454,-0.12559614
0.48711514,1.9906007,0.21114676,1.9398006,0.1635949,-0.11329977
0.48247015,2.0044994,0.16712564,2.0216298,0.1877102,-0.15611885
0.48919713,1.9818338,0.20362625,1.9338212,0.16950797,-0.114766404
0.4899828,2.001668,0.16374725,2.054237,0.19108576,-0.172446
0.48236075,2.0008986,0.0015461445,2.3116586,0.26447624,-0.300507
0.4889154,2.00149,0.09467204,2.1814198,0.22566873,-0.2369732
0.4885911,2.0010283,0.08170973,2.201282,0.23165703,-0.24694228
0.49192733,1.9995612,0.17259234,1.999063,0.18375917,-0.14414304
0.48850495,2.014697,0.13816531,2.1520789,0.21160273,-0.223302
0.4895964,2.000096,0.13852882,2.0904052,0.2035636,-0.19163989
0.4897308,1.9990612,0.17650342,2.0237846,0.18384302,-0.1567974
0.4898893,2.0001423,0.17558497,2.01129,0.18400596,-0.15125707
0.4869808,1.9973986,0.16935357,2.027218,0.1892071,-0.1613036
0.48927635,2.002528,0.18394107,1.9781994,0.17816478,-0.13373448
0.49086,1.9948105,0.17148852,2.028895,0.18642071,-0.15999562
0.5042387,2.0113485,0.24230865,1.9152801,0.14324343,-0.08683098
0.48482257,1.9993939,0.17833872,2.0062551,0.18359824,-0.1505402
0.49211332,2.004054,0.18895441,1.9891495,0.17283735,-0.13418804
0.49419242,1.9958038,0.13107249,2.1010566,0.20607707,-0.19506925
0.48203194,2.0055401,0.115762934,2.151834,0.22181642,-0.22840026
0.48569912,2.0012882,0.1294365,2.1186628,0.2118539,-0.20877248
0.48974884,1.9989684,0.16338587,2.0533493,0.19240235,-0.17335063
0.48990387,2.0003662,0.2124052,1.9433551,0.16196513,-0.11258671
0.49129713,1.9988434,0.12779902,2.1011229,0.20697689,-0.19561009
0.4909869,1.9896404,0.15628189,2.0413733,0.197374,-0.17084293
0.48951462,1.9980564,0.19957346,1.9688174,0.17073011,-0.12829089
0.49144718,1.988648,0.20618957,1.9215841,0.16618273,-0.10590839
0.4869839,1.998214,0.18556805,2.0055342,0.18037593,-0.14926723
0.49114263,2.0028093,0.13787396,2.1099737,0.20541438,-0.20092803
0.48483804,2.0053315,0.16904323,2.0381348,0.18977557,-0.16610608
0.49096414,2.0025325,0.15840697,2.0949929,0.19989987,-0.1955617
0.4855102,1.9991606,0.20025401,1.9782019,0.17121106,-0.13391817
0.48950124,1.9996198,0.07559025,2.2131586,0.23710628,-0.2547788
0.50396585,2.016592,0.13159953,2.10745,0.20482709,-0.19216657
0.49021167,2.0016613,0.14381236,2.069933,0.19865434,-0.1798338
0.5044892,2.002755,0.17658848,2.0171876,0.17974603,-0.14491352
0.49442768,1.998673,0.14706346,2.1024103,0.20132622,-0.19609591
0.48877898,2.0003107,0.18362091,1.9904116,0.1787833,-0.14024073
0.49579784,1.9983689,0.26409703,1.8326943,0.1347589,-0.05335987
0.49091595,1.999073,0.16827622,2.035564,0.18701732,-0.16206717
0.4896534,2.0023885,0.19097733,1.9935856,0.17445719,-0.1393539
0.48367503,2.0037966,0.23260236,1.9043808,0.15322408,-0.092211336
0.48653096,1.998397,0.1566201,2.0642564,0.19703628,-0.18061365
0.49008763,1.998062,0.16036558,2.0455213,0.1910065,-0.16800545
0.49089962,1.9975494,0.1615058,2.0508533,0.19168246,-0.17095605
0.49132115,1.9985563,0.11786093,2.1292539,0.21328905,-0.21023475
0.48857066,2.001393,0.08782323,2.1925976,0.22906047,-0.24275897
0.48170295,2.0050342,0.20255503,1.96641,0.17097113,-0.12911674
0.48993245,2.0016384,0.1401812,2.0923743,0.20330316,-0.19158831
0.49654794,1.9892788,0.1600768,2.0467613,0.19166386,-0.1676623
0.48678195,1.9912375,0.23577592,1.8627272,0.15248671,-0.07564388
0.48426765,2.0060642,0.13923259,2.075388,0.20426625,-0.18549828
0.48881638,1.9996145,0.18988782,2.0126545,0.18072905,-0.15269098
0.4929017,1.9900624,0.22230008,1.9266504,0.15839745,-0.10452391
0.48643744,1.9926852,0.22892019,1.9052004,0.15351655,-0.09473589
0.4904723,2.0022452,0.12052563,2.1404524,0.21389547,-0.21646002
0.48853564,1.9999725,0.07386087,2.2087088,0.23486036,-0.25058764
0.49083948,1.9945097,0.13840829,2.0883374,0.2064863,-0.19342746
0.48932904,1.9977964,0.16413814,2.051116,0.19294406,-0.17306344
0.48935094,1.9929271,0.25981677,1.8301942,0.13565876,-0.053440936
0.48411292,2.0074174,0.010677427,2.3213634,0.26459396,-0.30631
0.4891617,1.9969001,0.18217012,2.0188518,0.18207811,-0.15493113
0.48773327,1.9980758,0.089535296,2.180139,0.22991242,-0.23906283
0.48616543,1.9995484,0.049714863,2.2599225,0.25085303,-0.27999014
0.4873618,1.9974519,0.09109458,2.185361,0.23124301,-0.24316503
0.4910706,1.9960825,0.14239085,2.0904193,0.20536904,-0.19434766
0.48457482,2.0053377,0.20712876,1.9336219,0.16553947,-0.11041528
0.4934475,1.9907013,0.15453175,2.0514255,0.19608316,-0.17282827
0.48845142,1.996764,0.12957686,2.0832524,0.20675647,-0.18798888
0.4917128,1.9980096,0.11170207,2.1365724,0.21468864,-0.21272466
0.48839667,1.996524,0.16901024,2.0437932,0.19097641,-0.1697778
0.48684892,1.9999031,0.18326023,1.9931002,0.17758785,-0.1394484
0.49775362,1.9926102,0.15059742,2.0564666,0.19486889,-0.17091918
0.48689187,1.989879,0.19738963,1.965117,0.1741525,-0.1305247
0.48416474,2.0054462,0.03791757,2.3044162,0.25968242,-0.30325028
0.4915864,1.9980798,0.14924893,2.0868287,0.20019343,-0.1899791
0.48708397,2.0025454,0.17931607,2.0042453,0.18079652,-0.1466555
0.49006832,2.000353,0.13785157,2.0884862,0.20274104,-0.18976319
0.49037609,2.0011096,0.1515238,2.0702457,0.19632418,-0.180327
